"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"12017",7.08,0,0,22.64,9.26,6.21,0,13.57,2.86,9.79,289,11,1768.75,"∑Ò",238,60,298,0,0,0,495,105,509,91,0,0,0,19,41.8,279,403.8,238,360.7,60,84.9,0,0,25,26.2,6,22.5,163,237.1,238,374.5,14,15
"12018",6.04,0,0,19.01,7.79,5.22,0,10.45,1.43,4.88,289,88,1226.316667,"∑Ò",44,5,49,0,0,0,266,49,111,204,0,0,0,1,0.2,48,290,37,212.9,12,77.3,0,0,1,0.2,0,0,40,223,44,243.7,6,0
"12019",7.2,4.4,0,18.06,7.38,4.95,0,14.38,11.08,10.36,181.4,183,6474.8,"∑Ò",392,287,622,20,37,0,931,473,896,360,35,113,0,243,338,436,714.1,376,627,303,425.1,0,0,143,205,41,49.4,177,355.8,392,726.4,38,51
"12020",5,0,0,58.29,3.19,0,0,5.35,10.7,6.42,96.48,0,0,"∑Ò",281,193,465,9,0,0,599,388,773,201,13,0,0,0,0,474,735.8,261,370.2,213,365.6,0,0,47,59,29,39.7,174,288.8,281,450.6,14,35
"12021",6.04,2.75,0,5.69,2.32,1.56,0,34.66,6.45,6.12,99,0,0,"∑Ò",7,0,0,0,7,0,20,0,0,0,0,20,0,0,0,7,17.2,4,9.6,3,7.6,0,0,2,1.7,0,0,2,9.5,7,17.2,2,0
"12022",6.92,5.9,0,7.84,3.2,2.16,0,15.66,27.6,11.24,124.83,2,0.583333333," «",107,122,220,9,0,0,281,413,580,92,22,0,0,0,0,229,578.6,157,390.1,72,188.4,0,0,6,20.2,9,14.5,55,123.9,107,228.5,13,39
"12023",6.92,3.4,26.85,39.34,16.25,2.16,0.98,15.66,12.67,11.24,179.78,26,527.6833333,"∑Ò",211,217,367,60,0,1,836,758,1001,308,283,0,2,0,0,428,1377.4,290,724.1,138,653.3,0,0,66,139.5,3,2.9,97,399.7,211,732.9,20,38
"12024",5,0,0,2.77,0,6.92,0,7.15,14.3,8.58,35,622,15819.28333,"∑Ò",135,112,213,34,0,0,291,207,380,63,55,0,0,0,0,247,369.3,166,289.6,81,79.7,0,0,49,66.9,40,29.4,44,113.1,135,218.3,12,32
"12025",2.6,5.51,0,7.88,3.2,2.14,0,42.89,31.6,12.26,157,242,5057.583333," «",159,105,264,0,0,0,315,191,425,81,0,0,0,0,0,264,365.2,243,339,21,26.2,0,0,34,36.9,1,1.3,118,184.5,159,224.9,8,19
"12026",6.04,2.75,0,5.69,2.32,6.06,0,43.67,39.07,6.11,145.11,294,16.65,"∑Ò",138,96,0,0,234,0,287,192,0,0,0,479,0,0,0,234,353.4,158,274.7,76,78.7,0,0,83,120,4,2.8,40,75.9,138,214.3,3,19
"12027",5,7.6,0,18.85,0.87,50.3,0,12.65,30.29,15.17,117.2,0,0,"∑Ò",57,49,64,4,38,0,282,83,104,65,8,188,0,0,0,106,306.2,80,279.4,26,26.8,0,0,11,20.3,6,5.6,35,220.7,57,250.2,6,28
"12028",6.44,0,0,7.84,3.2,2.16,0,15.66,2.67,11.24,98.52,0,0," «",5,8,0,0,13,0,16,26,0,0,0,42,0,0,0,13,34.5,11,17.4,2,17.2,0,0,1,3.1,1,3,2,3.7,5,13.5,0,0
"12029",5.48,4.58,28.8,5.71,1.42,0.95,0,55.23,18.88,3.73,179.89,387,0,"∑Ò",192,201,393,0,0,0,467,459,896,30,0,0,0,0,0,393,723.7,290,464.1,103,259.6,0,0,10,17.9,5,12.8,157,323.6,192,372.1,11,40
"12030",5,0.09,17.16,18.12,4.24,9.43,0.62,0,105,6,170.66,0,0,"∑Ò",198,153,234,31,84,2,705,362,620,196,76,171,4,0,0,351,890.1,225,656.8,126,233.3,0,0,19,24.4,3,10.3,156,534.2,198,605.2,11,52
"12031",0.93,3.75,0,2.11,0.86,56.58,0,31.59,1.3,5.45,121.74,902,16104.58333,"∑Ò",183,184,0,0,367,0,580,627,0,0,0,1207,0,0,0,367,1020,284,759.2,83,260.8,0,0,27,52.2,100,261.8,53,164.3,183,488,5,32
"12032",6.04,2.75,8.4,49.94,2.32,1.56,0,34.66,6.45,6.12,151.65,1,8.083333333,"∑Ò",39,8,47,0,0,0,591,50,139,502,0,0,0,0,0,47,619.5,35,434.2,12,185.3,0,0,0,0,0,0,38,519,39,573.9,2,0
"12033",0.47,1.97,40,36.02,22.6,0.88,0,18.49,39.64,2.19,193.49,260,0,"∑Ò",494,252,639,107,0,0,1045,484,977,308,244,0,0,0,0,746,1120.8,488,805.7,258,315.1,0,0,105,85,61,164.8,279,480.5,494,774.8,29,73
"12034",5.64,2.48,0,3.46,1.42,0.95,0,51.13,0.88,3.73,124.8,175,35341.13333,"∑Ò",79,99,175,3,0,0,93,130,219,1,3,0,0,0,0,178,127,127,87.4,51,39.6,0,0,4,2.6,24,14.6,51,30.6,79,47.7,4,31
"12035",0,0.3,68.1,45.53,6.38,0.42,0,12.65,25.29,15.17,150.31,0,0,"∑Ò",281,14,285,10,0,0,852,39,712,157,22,0,0,0,0,295,741.2,229,635,66,106.2,0,0,2,1.2,4,25.2,31,130.8,281,709.8,12,0
"12036",6.55,3.49,0,4.94,2.03,1.36,0,27.16,5.23,7.76,134,122,10743.8,"∑Ò",146,226,372,0,0,0,249,355,526,78,0,0,0,0,0,372,413.6,258,290.2,114,123.4,0,0,11,25,60,57.2,75,89.2,146,171.4,7,31
"12037",0.86,3.65,0,7.91,3.23,2.17,0,50.29,11.17,4.05,219,65,1452.333333,"∑Ò",114,107,221,0,0,0,210,317,465,62,0,0,0,0,0,221,406.8,172,298.4,49,108.5,0,0,11,8.3,24,18.4,76,114.1,114,146,11,40
"12038",0.86,4.19,0,11.86,3.23,71.17,94.45,35.29,6.17,4.05,366.94,677,33038.61667,"∑Ò",669,303,63,9,781,119,952,403,65,26,10,1099,155,0,0,972,785.9,656,540.3,316,245.5,0,0,108,116.8,26,26.3,498,376.6,669,560.8,17,79
"12039",2.6,5.48,0,14.03,5.79,3.89,0,59.16,3.64,12.18,189,68,10324.61667," «",49,39,19,11,58,0,126,107,19,17,40,157,0,0,0,88,187.3,68,132.6,20,54.7,0,0,22,58.2,6,7,19,33.1,49,100.5,3,18
"12040",1.04,7.55,0,5.69,2.32,1.56,0,34.67,11.46,6.11,103.8,203,23478.3,"∑Ò",25,6,31,0,0,0,172,9,21,160,0,0,0,0,0,31,163.8,17,114.9,14,48.9,0,0,1,1.1,3,3.8,12,116.7,25,157.8,4,0
"12041",1.48,3.09,0,4.32,1.79,1.2,0,24.05,18.01,6.88,189,564,7247.2,"∑Ò",78,23,0,56,45,0,143,30,0,0,109,64,0,0,0,101,117.2,78,97.1,23,20.1,0,0,0,0,1,0.3,74,100.5,78,101.5,5,0
"12042",0.62,14.53,15.14,2.92,1.14,0.77,1.47,35.67,18.67,3.59,156.47,274,11821.16667,"∑Ò",172,106,276,0,0,2,342,169,477,31,0,0,3,46,48.5,232,317.9,224,299.8,54,66.5,0,0,46,47.3,17,24.4,109,177,172,248.6,9,25
"12043",0.61,1.59,0,3.29,1.35,0.9,0,20.07,0.84,3.54,84.15,133,1789.183333,"∑Ò",36,27,25,38,0,0,137,46,82,18,83,0,0,0,0,63,152.4,40,121,23,31.5,0,0,4,2.1,0,0,25,46.8,36,120.4,1,11
"12044",0.6,5.56,0,3.23,1.32,0.88,0,19.66,0.8,6.94,146,105,657.3333333,"∑Ò",45,42,79,8,0,0,80,65,99,36,10,0,0,11,7.1,76,86.2,70,72,17,21.2,0,1,26,19.6,3,2,8,17.6,45,52.8,4,11
"12045",2.71,16.56,0,23.5,9.59,6.45,0,80.92,3.52,12.26,289,479,12056.5," «",86,20,0,0,106,0,587,48,0,0,0,635,0,0,0,106,577.2,79,514.5,27,62.7,0,0,13,35.5,5,97.2,38,362.8,86,540.7,3,9
"12046",1.3,5.48,0,11.87,4.86,3.27,0,45.55,3.49,6.09,190.67,362,9199.266667,"∑Ò",114,136,250,0,0,0,228,254,481,1,0,0,0,0,0,250,360.2,131,195,119,165.2,0,0,3,6.2,5,3.7,95,136,114,173.9,6,33
"12047",6.6,3.36,0,6.52,2.66,1.78,0,29.86,7.16,7.46,169,0,0,"∑Ò",55,16,71,0,0,0,127,49,142,34,0,0,0,0,0,71,139.1,58,121.2,13,17.9,0,0,3,9.4,1,1.3,47,85.8,55,100.4,7,9
"12048",5.48,11.55,0,8.36,3.42,2.3,0,84.54,16.18,25.7,303,1064,0,"∑Ò",229,206,352,83,0,0,613,321,510,288,136,0,0,30,54.9,405,617.1,327,550,108,121.9,0,0,22,27.4,46,234.4,90,158.7,229,470.5,16,50
"12049",11.02,11.61,0,9.99,4.09,2.75,0,125.32,17,51.68,315,1553,0,"∑Ò",485,561,1001,45,0,0,1159,931,1361,659,70,0,0,25,30.9,1021,1501,773,984.4,273,547.5,0,0,47,63.5,22,420.7,394,391.1,485,900.5,28,149
"12050",7.52,20.26,0,10.96,4.49,3.01,0,50.31,3.7,12.56,178.44,2,0.683333333," «",137,105,179,20,43,0,355,192,279,160,47,61,0,0,0,242,414.9,175,318.2,67,96.8,0,0,14,20.7,23,45.2,94,213,137,283,10,40
"12051",2.18,13.94,0,25.65,10.49,7.05,0,124.34,3,10.24,344,834,40537.7,"∑Ò",747,590,1147,53,136,1,1342,850,1615,215,84,276,2,11,12.1,1326,1465.8,968,1169.6,369,308.3,0,0,73,96.6,78,79.7,573,745.5,747,949.6,40,138
"12052",1.03,3.16,0,3.5,1.43,0.96,70.56,51.12,1.41,6.02,161.02,137,37445.5,"∑Ò",86,104,113,17,0,60,137,246,203,16,20,0,144,0,0,190,282.9,162,238.7,28,44.2,0,0,35,45.7,1,0.4,50,47.2,86,93.3,9,28
"12053",1.04,2.75,0,5.69,2.32,1.56,0,34.67,1.46,6.11,89,137,4478.983333,"∑Ò",74,64,102,1,35,0,227,139,150,162,2,52,0,0,0,138,302.2,91,219.3,47,82.9,0,0,25,24.3,28,86.4,18,75.1,74,190.6,7,9
"12054",1.04,4.17,3.7,6.57,2.32,1.56,0,90.5,12.95,6.11,162.45,2028,0,"∑Ò",196,149,344,1,0,0,287,210,467,29,1,0,0,0,0,345,301.3,230,209.2,115,92.2,0,0,43,29.1,8,8.6,136,124.6,196,176.4,28,45
"12055",1.3,16.56,5.85,24.24,8.06,5.43,0,62.31,1.76,6.13,299.35,2137,39335.1," «",146,135,86,2,193,0,741,484,198,54,2,971,0,0,0,281,1083.7,211,854.2,70,229.6,0,0,28,98.3,16,141.9,62,252.3,146,669.3,7,22
"12056",2.71,26.96,0,23.5,9.59,6.45,0,80.92,11.52,12.26,307.4,940,24736.76667,"∑Ò",150,234,363,21,0,0,455,618,736,293,44,0,0,0,0,384,874.3,268,587.7,116,286.7,0,0,33,46.7,11,20.5,87,231.3,150,375.2,14,73
"12057",2.8,17.99,0,33.1,13.54,9.1,0,110.48,3.9,13.22,394,2095,42222,"∑Ò",463,306,604,165,0,0,1097,499,722,547,327,0,0,142,145,627,1041,535,859.1,234,326.9,0,0,78,115.1,14,12.8,304,591.5,463,854.5,23,109
"12058",5.62,13.2,27.36,9.49,11.89,5.56,0,33.02,20.45,6.13,202.85,1395,39520.36667," «",247,249,116,94,286,0,671,703,304,22,161,887,0,8,9.2,488,1111.8,374,911.8,122,209.2,0,0,35,109,25,55.1,177,369.2,247,548,18,72
"12059",2.6,6.18,7.65,20.63,9.69,19.49,0,59.16,8.64,12.18,228.45,605,13913.4,"∑Ò",514,335,711,26,112,0,825,683,1111,199,40,158,0,37,30.7,812,1036.7,548,737,301,330.4,0,0,370,397.7,23,26.4,114,126.6,514,557.5,54,69
"12060",2.71,21.56,0,23.5,9.59,6.45,7.35,80.92,3.52,12.26,301.35,524,32135.7,"∑Ò",285,206,333,3,143,12,632,490,605,178,4,320,15,0,0,491,871.3,318,583.8,173,287.5,0,0,25,32.8,45,69.4,195,347.1,285,484.8,32,72
"12061",0.89,11.38,0,13.56,5.54,3.73,0,42.81,8.08,4.21,212.31,983,40313.58333,"∑Ò",306,433,115,624,0,0,434,591,149,0,876,0,0,115,82,624,537.7,550,449.9,189,169.8,0,0,75,75.9,90,50,136,140.8,306,270.6,18,86
"12062",1.92,3.22,1.29,13.37,4.49,3.29,0,27.72,10.52,11.24,121.45,581,0,"∑Ò",234,240,352,54,68,0,515,447,446,306,98,112,0,7,4.9,467,702.9,326,510.9,148,196.8,0,0,30,29.6,54,62.5,144,283.6,234,385.9,16,53
"12063",2.6,15.16,15.15,9.98,3.2,2.14,27.93,42.89,3.6,12.26,184.13,2064,36879.71667,"∑Ò",252,225,437,1,0,39,471,488,832,69,1,0,57,0,0,477,718.8,359,542.5,118,176.3,0,0,29,58.8,35,33.6,184,249.7,252,343.2,15,63
"12064",1.8,3.78,0,5.39,30.94,1.47,0,38.15,2.48,8.42,132.94,952,19530.78333,"∑Ò",175,71,69,177,0,0,689,306,164,0,831,0,0,69,124.4,177,737,186,770.5,60,90.9,0,0,72,214.3,10,18.2,69,245.5,175,593.2,9,24
"12065",0.93,26.35,19.6,2.51,0.86,0.58,0,146.63,1.3,5.45,218.38,1884,33619.41667,"∑Ò",115,98,213,0,0,0,205,438,637,6,0,0,0,0,0,213,531.3,170,223.1,43,308.3,0,0,9,8.5,11,9.1,76,102.9,115,143.7,14,35
"12066",1.04,2.75,0,5.69,2.32,1.56,0,34.67,1.46,6.11,89,0,0,"∑Ò",28,13,0,0,41,0,99,66,0,0,0,165,0,0,0,41,142.8,28,108.9,13,34,0,0,7,9.8,2,6.2,6,26.4,28,84,2,0
"12067",1.4,18.79,0,57.24,11.36,7.64,36.75,85.08,3.95,6.61,457.98,421,10821.36667,"∑Ò",317,210,476,0,0,51,572,463,863,97,0,0,75,0,0,527,754.4,362,487.8,165,266.6,10,0,100,136.5,43,52.4,108,146.3,307,389.4,19,45
"12068",2.26,4.76,0,12.21,5.01,3.37,0,51.34,3.14,10.56,169,776,40949.45,"∑Ò",247,338,585,0,0,0,423,519,908,34,0,0,0,137,136.9,448,473.7,404,427.6,181,183,0,0,90,115.6,17,17.5,114,133.1,247,282.2,30,93
"12069",1.4,17.99,0,27.81,11.36,7.64,0,115.08,6.95,6.61,424,537,19892.75,"∑Ò",233,275,487,21,0,0,334,349,622,29,32,0,0,0,0,508,404,369,317,139,87,0,0,12,20.4,1,0.7,217,172.5,233,206.7,23,78
"12070",1.4,17.99,0,27.81,11.36,7.64,0,85.08,11.95,6.61,409,89,3880.183333,"∑Ò",226,191,172,245,0,0,585,585,472,36,662,0,0,140,348.7,277,606.9,290,734,127,221.6,0,0,83,182.6,5,5.8,116,209.5,226,468.4,8,36
"12071",1.3,16.56,0,19.74,8.06,5.43,0,66.57,16.5,6.13,308,1379,0," «",282,229,511,0,0,0,439,373,755,57,0,0,0,0,0,511,531.8,389,423.9,122,107.8,0,0,170,182.3,4,3.8,45,36.5,282,281.6,13,24
"12072",2.71,16.56,0,23.5,9.59,6.45,0,90.92,8.52,12.26,304,462,42577.88333,"∑Ò",70,64,130,4,0,0,93,117,192,9,9,0,0,0,0,134,130.4,117,115.9,17,14.6,0,0,16,10.6,4,2.4,40,24.7,70,48,17,25
"12073",1.1,4.65,9.6,16.22,15.02,1.52,0,27.89,1.52,5.18,141.95,1346,28537.43333,"∑Ò",221,71,254,38,0,0,511,249,474,194,92,0,0,0,0,292,602.4,198,443.9,94,158.5,0,0,103,123.8,1,3.3,90,217.1,221,389.8,14,29
"12074",7.6,5.51,0,7.88,3.2,2.14,0,47.89,3.6,12.26,139,1212,38473.61667,"∑Ò",49,150,150,28,21,0,67,205,198,13,29,32,0,0,0,199,163.3,145,129.2,54,34.2,0,0,21,11.9,4,1.4,13,14.9,49,39.1,12,37
"12075",4.13,16.56,0,21.32,8.06,5.43,0,62.31,11.93,6.13,303.58,895,31572.6,"∑Ò",650,324,934,40,0,0,854,684,1382,84,72,0,0,0,0,974,973,744,723.6,230,249.4,0,1,103,56.5,21,26.6,500,377.3,650,483.4,29,68
"12076",1.3,16.56,0,19.74,8.06,5.43,0,92.31,1.76,6.13,319,1350,3046.166667,"∑Ò",65,69,0,0,134,0,297,98,0,0,0,395,0,0,0,134,318.8,88,240.9,46,77.9,0,4,29,114.9,2,1.2,23,139.2,65,262.8,5,18
"12077",1.27,5.48,13.5,13.96,3.07,1.76,0,62.26,6.76,5.99,182.55,1148,34129.28333," «",190,205,375,20,0,0,389,300,507,151,31,0,0,0,0,395,468.9,311,390.6,84,78.3,0,0,49,80.9,10,14.8,87,153.6,190,288.3,21,37
"12078",7.6,5.48,0,14.03,5.79,3.89,11.87,59.16,3.64,12.18,205.87,659,18969.58333,"∑Ò",78,65,97,2,34,10,227,139,170,88,4,91,13,0,0,143,292.3,111,224.1,32,68.3,0,0,20,39.9,29,29,17,88.7,78,188.1,9,22
"12079",0.2,3.74,143.08,41.42,14.56,0.28,0.98,44.67,9.9,0.95,270.7,951,35140.65,"∑Ò",677,440,1023,93,0,1,1868,1139,2361,353,291,0,2,0,0,1117,2447.6,787,1829.5,330,618.1,0,0,223,601.6,35,68.7,302,668.8,677,1525,39,89
"12080",2.68,5.66,0,10.96,4.49,3.01,0,50.31,18.7,12.56,174,1069,27728.61667,"∑Ò",116,103,213,0,0,6,208,195,348,47,0,0,8,0,0,219,278.3,170,205,49,73.3,0,0,20,21.6,7,15.4,64,82.5,116,140.7,12,33
"12081",1.28,5.97,0,11.62,4.76,3.2,0,44.6,11.77,5.96,199.6,682,34834.2,"∑Ò",75,96,126,45,0,0,409,270,291,118,270,0,0,0,0,171,591.4,133,473.6,38,117.8,0,0,18,30.2,3,2,50,240,75,368.2,6,38
"12082",2.97,16.56,0,19.74,8.06,5.43,1.47,62.31,5.09,6.13,295.47,2215,34524.51667,"∑Ò",339,126,358,106,0,1,681,239,482,229,206,0,3,0,0,465,675.4,292,459.3,173,216.1,0,0,38,52.3,22,33.4,163,260.3,339,506.7,34,75
"12083",1.04,4.35,0,5.69,2.32,1.56,0,84.67,19.46,6.11,158.6,690,17898.23333,"∑Ò",97,70,139,28,0,0,155,119,198,12,64,0,0,0,0,167,183,105,111.4,62,71.6,0,0,12,19.3,3,4.2,66,66.5,97,103.2,13,37
"12084",1.3,5.51,1.05,6.63,2.68,1.8,0,33.02,16.8,6.13,145.05,2278,40833.91667," «",78,130,208,0,0,0,246,220,432,34,0,0,0,0,0,208,354.2,139,207.1,69,147.1,0,0,18,28.5,9,35,44,134.6,78,205.7,7,47
"12085",1.03,2.71,0,3.5,1.43,0.96,0,130.11,1.41,6.02,169,608,26172.2,"∑Ò",31,15,42,4,0,0,59,25,73,7,4,0,0,0,0,46,53.5,41,44.9,5,8.6,0,0,5,11.2,10,13.8,3,7.4,31,38.3,3,0
"12086",2.71,50.16,0.06,24.72,9.59,11.52,0,130.92,18.52,12.26,393.95,736,40326.65,"∑Ò",459,380,471,108,260,0,1099,779,586,502,253,537,0,0,0,839,1457.6,563,913.7,276,543.8,0,0,50,62.9,96,235.8,284,527.1,459,872.8,20,126
"12087",2.6,43.11,12.6,8.63,3.65,13.69,0,42.89,3.6,12.26,191.95,27,303.8666667,"∑Ò",272,261,434,9,90,0,503,480,719,118,11,135,0,0,0,533,693,316,510.4,217,182.6,0,0,37,21.6,19,22.4,206,303.7,272,354.1,17,54
"12088",7.6,5.51,12.6,78.38,42.95,291.19,0,135.99,16.6,12.26,652,1099,40140.18333," «",241,193,173,136,125,0,3098,1470,462,470,778,2858,0,0,0,434,4358.3,330,2473,104,1885.3,0,0,35,69.5,21,26.1,166,2839.7,241,2984.9,13,41
"12089",2.6,8.08,0,7.88,3.2,2.65,0,51.27,7.82,12.26,144.68,851,749.1833333," «",160,139,243,13,43,0,341,348,527,43,19,100,0,0,0,299,536.3,224,408.8,75,127.5,0,0,11,12,12,10.9,115,202.3,160,256.7,25,48
"12090",6.6,22.06,0,6.52,2.66,1.78,0,29.86,17.09,7.46,197.63,0,0," «",197,203,217,183,0,0,401,279,252,102,326,0,0,0,0,400,464.8,282,367.9,118,97,0,0,19,32.8,14,13.2,132,214.5,197,298.3,15,96
"12091",0.72,3.05,0,6.59,2.7,1.81,0,25.31,1,3.38,105,1771,36731.91667," «",201,155,356,0,0,0,360,267,518,109,0,0,0,0,0,356,435.7,227,272.7,129,163,0,0,10,8.7,30,51.5,136,137,201,251.6,13,47
"12092",2.6,5.51,0,7.88,3.2,2.14,0,42.89,84.6,12.26,210,2182,43666.95,"∑Ò",81,81,118,0,44,0,127,179,211,22,0,73,0,0,0,162,214,113,164.5,49,49.5,0,0,42,40,4,5.4,17,16.6,81,80.3,9,41
"12093",1.04,2.75,0,5.69,2.32,1.56,0,34.67,1.46,6.11,89,151,41556.4,"∑Ò",103,60,163,0,0,0,176,106,282,0,0,0,0,0,0,163,195.9,121,155.3,42,40.6,0,0,77,80,0,0,8,11.4,103,123.6,11,10
"12094",1.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,99,2038,42701.2,"∑Ò",66,48,0,102,12,0,281,129,0,0,385,25,0,0,0,114,360.7,96,310.9,18,49.8,0,0,0,0,45,179.6,21,72.7,66,252.3,2,12
"12095",2.6,6.49,24.45,33.8,13.25,3.89,7.6,106.16,3.64,12.18,301.29,319,26738.78333,"∑Ò",379,203,460,112,0,10,929,448,828,277,254,0,18,0,0,582,1079.2,398,781.3,184,297.9,0,0,18,33,45,71.5,282,588.6,379,734.4,23,59
"12096",1.3,16.74,0,19.74,8.06,5.43,0,62.31,11.76,6.13,299.18,1004,35798,"∑Ò",331,547,863,15,0,0,665,958,1562,35,26,0,0,0,0,878,1164.2,595,838.8,283,325.4,0,0,86,110.8,43,93.6,180,238.8,331,486.1,33,159
"12097",1.3,16.56,0,19.74,8.06,5.43,0,62.31,6.76,6.13,294,38,1341.666667,"∑Ò",75,87,133,29,0,0,171,152,184,93,46,0,0,0,0,162,234.6,111,161.7,51,72.9,0,0,10,7.4,3,8.4,35,72.1,75,128.3,7,40
"12098",2.8,17.99,0,33.1,13.54,9.1,0,110.48,3.9,13.22,389,606,12898.36667,"∑Ò",89,114,157,8,38,0,204,242,301,60,20,65,0,94,102.6,109,235.2,163,291,40,46.8,0,0,42,66.9,13,17,19,54.6,89,159.1,4,18
"12099",2.71,16.56,30.45,43.6,16.64,6.45,0,80.92,3.52,12.26,346.6,135,3261.766667,"∑Ò",708,563,1111,73,87,0,1374,1023,1645,480,128,144,0,94,102.6,1177,1630,822,1135.4,449,597.2,0,0,111,158,83,135.1,381,516.4,708,1005.2,26,145
"12100",0.99,2.57,0,4.47,13.37,1.23,0,33.97,6.34,5.72,119.55,2055,0,"∑Ò",226,163,288,101,0,0,317,289,418,31,157,0,0,0,0,389,386.9,285,292.5,104,94.3,0,0,41,36.2,10,12.6,167,135.1,226,191,21,57
"12101",2.58,5.47,3.36,10.57,3.64,12.57,0,42.56,3.6,12.16,150.05,754,38334.56667," «",168,95,182,36,45,0,477,164,230,197,109,105,0,0,0,263,507.3,206,398.1,57,109.2,0,0,7,5.9,12,14.3,135,341.4,168,393.4,15,40
"12102",2.6,10.28,0,14.03,5.79,3.89,0,59.16,8.64,12.18,203.8,790,27654.2,"∑Ò",75,69,142,2,0,0,146,131,257,18,2,0,0,47,39.6,97,162.6,114,147.3,30,54.9,0,0,34,31.1,8,23.6,26,41.4,75,105.6,9,24
"12103",0.85,10.92,0,16.87,6.89,4.63,0,51.62,1.18,4.01,236,911,33782.13333,"∑Ò",280,73,335,18,0,0,885,182,439,587,41,0,0,0,0,353,882.5,279,596.7,74,285.8,0,0,88,110.8,64,285,111,326.9,280,739.7,14,23
"12104",1.72,25.24,3.75,20.31,8.31,5.58,0,67.78,2.38,8.12,256.6,2356,37343.85,"∑Ò",941,841,1651,43,88,0,1322,1136,2220,62,59,117,0,0,0,1782,1481.5,1202,922.5,580,559,0,0,268,235.4,62,51.8,567,492.7,941,802,44,139
"12105",4.51,1.68,0,3.46,1.42,0.95,0,143.93,6.88,3.73,221.67,150,16796.35,"∑Ò",21,22,5,6,32,0,94,82,8,1,8,159,0,0,0,43,152.9,32,117.9,11,35,0,0,16,78.8,0,0,4,4.1,21,84.4,3,0
"12106",3.33,1.68,0,3.46,1.42,4.49,0,21.13,11.25,3.73,105.6,140,12111.76667,"∑Ò",78,53,43,1,87,0,284,181,123,149,3,190,0,0,0,131,401.9,87,294.8,44,107.1,0,0,1,23.7,3,15.4,71,205.5,78,246.6,3,21
"12107",0.86,3.65,1.35,7.91,3.23,2.17,0,30.29,1.17,4.05,190.35,0,0,"∑Ò",54,9,63,0,0,0,397,31,219,209,0,0,0,0,0,63,397.2,41,246.5,22,150.7,0,0,4,66,0,0,11,20.2,54,369.3,2,0
"12108",1.3,15.96,0,9.79,5.84,1.8,74.07,33.02,1.8,6.13,219.84,1282,35911.03333,"∑Ò",156,139,149,60,0,86,253,288,192,91,115,0,143,0,0,295,383.4,243,322.1,52,61.3,0,0,2,1.2,25,26.6,91,116.4,156,166.6,6,47
"12109",1.3,8.21,0,6.63,2.68,1.8,0,33.02,1.8,6.13,131.7,73,2738.933333,"∑Ò",128,128,198,0,58,0,219,263,277,87,0,118,0,0,0,256,349.2,124,192.9,132,156.3,0,0,16,13.6,4,3.2,106,135,128,153,6,36
